RegionCode,RegionName,CountryCode,CountryName,Year,SuicideCount,DeathRatePer100K
EU,Europe,LVA,Latvia,2005,4,582258581
EU,Europe,LVA,Latvia,2005,16,174785069
EU,Europe,LVA,Latvia,2005,29,3352562398
EU,Europe,LVA,Latvia,2005,37,4833189644
EU,Europe,LVA,Latvia,2005,44,5656981229
EU,Europe,LVA,Latvia,2005,33,4438347321
EU,Europe,LVA,Latvia,2005,42,5338417541
EU,Europe,LVA,Latvia,2005,54,6968551187
EU,Europe,LVA,Latvia,2005,53,8112037958
EU,Europe,LVA,Latvia,2005,29,5132380009
EU,Europe,LVA,Latvia,2005,31,6030424464
EU,Europe,LVA,Latvia,2005,32,6505255026
EU,Europe,LVA,Latvia,2005,22,6389219644
EU,Europe,LVA,Latvia,2005,11,4595780238
EU,Europe,LVA,Latvia,2005,0,0
EU,Europe,LVA,Latvia,2005,0,0
EU,Europe,LVA,Latvia,2005,0,0
EU,Europe,LVA,Latvia,2005,1,150650055
EU,Europe,LVA,Latvia,2005,3,341250341
EU,Europe,LVA,Latvia,2005,3,361441428
EU,Europe,LVA,Latvia,2005,1,133960267
EU,Europe,LVA,Latvia,2005,4,514145426
EU,Europe,LVA,Latvia,2005,5,649156745
EU,Europe,LVA,Latvia,2005,5,591408024
EU,Europe,LVA,Latvia,2005,11,1267602388
EU,Europe,LVA,Latvia,2005,11,1403777438
EU,Europe,LVA,Latvia,2005,11,1510802236
EU,Europe,LVA,Latvia,2005,10,1368438338
EU,Europe,LVA,Latvia,2005,11,1400025455
EU,Europe,LVA,Latvia,2005,12,1863238308
EU,Europe,LVA,Latvia,2005,10,1758550954
EU,Europe,LVA,Latvia,2005,12,3384094755
EU,Europe,LVA,Latvia,2005,9,4711548529
EU,Europe,LVA,Latvia,2005,3,6225357958
EU,Europe,LVA,Latvia,2005,5,512295082
EU,Europe,LVA,Latvia,2004,0,0
EU,Europe,LVA,Latvia,2004,0,0
EU,Europe,LVA,Latvia,2004,1,200718572
EU,Europe,LVA,Latvia,2004,1,132761573
EU,Europe,LVA,Latvia,2004,12,1286780475
EU,Europe,LVA,Latvia,2004,28,3291020216
EU,Europe,LVA,Latvia,2004,27,348351138
EU,Europe,LVA,Latvia,2004,33,4216067048
EU,Europe,LVA,Latvia,2004,37,4944276666
EU,Europe,LVA,Latvia,2004,52,6410572513
EU,Europe,LVA,Latvia,2004,59,7697626783
EU,Europe,LVA,Latvia,2004,43,6580054783
EU,Europe,LVA,Latvia,2004,38,6954484728
EU,Europe,LVA,Latvia,2004,43,7833849517
EU,Europe,LVA,Latvia,2004,28,5813229249
EU,Europe,LVA,Latvia,2004,27,7612281147
EU,Europe,LVA,Latvia,2004,18,7957559682
EU,Europe,LVA,Latvia,2004,6,6428112278
EU,Europe,LVA,Latvia,2004,4,8074283407
EU,Europe,LVA,Latvia,2004,0,0
EU,Europe,LVA,Latvia,2004,0,0
EU,Europe,LVA,Latvia,2004,0,0
EU,Europe,LVA,Latvia,2004,0,0
EU,Europe,LVA,Latvia,2004,4,446847491
EU,Europe,LVA,Latvia,2004,3,365755529
EU,Europe,LVA,Latvia,2004,2,263317271
EU,Europe,LVA,Latvia,2004,11,1395974517
EU,Europe,LVA,Latvia,2004,3,385946405
EU,Europe,LVA,Latvia,2004,5,56924268
EU,Europe,LVA,Latvia,2004,8,928785381
EU,Europe,LVA,Latvia,2004,7,890800575
EU,Europe,LVA,Latvia,2004,9,1277791976
EU,Europe,LVA,Latvia,2004,17,2185679939
EU,Europe,LVA,Latvia,2004,3,39065552
EU,Europe,LVA,Latvia,2004,9,1369279455
EU,Europe,LVA,Latvia,2004,10,1757098679
EU,Europe,LVA,Latvia,2004,9,2738975623
EU,Europe,LVA,Latvia,2004,6,3123698459
EU,Europe,LVA,Latvia,2003,0,0
EU,Europe,LVA,Latvia,2003,0,0
EU,Europe,LVA,Latvia,2003,0,0
EU,Europe,LVA,Latvia,2003,3,366394314
EU,Europe,LVA,Latvia,2003,11,1167839815
EU,Europe,LVA,Latvia,2003,33,3969686034
EU,Europe,LVA,Latvia,2003,41,5215754122
EU,Europe,LVA,Latvia,2003,31,3943970179
EU,Europe,LVA,Latvia,2003,45,5901020221
EU,Europe,LVA,Latvia,2003,52,6256090665
EU,Europe,LVA,Latvia,2003,55,730906723
EU,Europe,LVA,Latvia,2003,52,7865678415
EU,Europe,LVA,Latvia,2003,39,7288493525
EU,Europe,LVA,Latvia,2003,22,3794935486
EU,Europe,LVA,Latvia,2003,24,5150214592
EU,Europe,LVA,Latvia,2003,40,1091703057
EU,Europe,LVA,Latvia,2003,17,8067194989
EU,Europe,LVA,Latvia,2003,0,0
EU,Europe,LVA,Latvia,2003,0,0
EU,Europe,LVA,Latvia,2003,0,0
EU,Europe,LVA,Latvia,2003,1,126773241
EU,Europe,LVA,Latvia,2003,4,440378285
EU,Europe,LVA,Latvia,2003,5,622238815
EU,Europe,LVA,Latvia,2003,5,647651615
EU,Europe,LVA,Latvia,2003,9,1130511242
EU,Europe,LVA,Latvia,2003,7,880492069
EU,Europe,LVA,Latvia,2003,7,776440575
EU,Europe,LVA,Latvia,2003,9,1059484149
EU,Europe,LVA,Latvia,2003,12,1504570132
EU,Europe,LVA,Latvia,2003,9,1306866859
EU,Europe,LVA,Latvia,2003,9,1097132826
EU,Europe,LVA,Latvia,2003,8,1072141737
EU,Europe,LVA,Latvia,2003,15,2224100351
EU,Europe,LVA,Latvia,2003,8,1410138899
EU,Europe,LVA,Latvia,2003,6,1986623402
EU,Europe,LVA,Latvia,2003,8,4089561395
EU,Europe,LVA,Latvia,2003,5,9682416731
EU,Europe,LVA,Latvia,2003,12,1343033016
EU,Europe,LVA,Latvia,2002,0,0
EU,Europe,LVA,Latvia,2002,0,0
EU,Europe,LVA,Latvia,2002,0,0
EU,Europe,LVA,Latvia,2002,4,458552579
EU,Europe,LVA,Latvia,2002,16,1703795204
EU,Europe,LVA,Latvia,2002,37,4542775759
EU,Europe,LVA,Latvia,2002,39,4887769297
EU,Europe,LVA,Latvia,2002,32,4060759108
EU,Europe,LVA,Latvia,2002,54,688415497
EU,Europe,LVA,Latvia,2002,69,8156221187
EU,Europe,LVA,Latvia,2002,39,5301578239
EU,Europe,LVA,Latvia,2002,67,1006716452
EU,Europe,LVA,Latvia,2002,59,1098512354
EU,Europe,LVA,Latvia,2002,43,7122035246
EU,Europe,LVA,Latvia,2002,18,3962313991
EU,Europe,LVA,Latvia,2002,20,5350454789
EU,Europe,LVA,Latvia,2002,10,5217300569
EU,Europe,LVA,Latvia,2002,7,8224650452
EU,Europe,LVA,Latvia,2002,7,1298219585
EU,Europe,LVA,Latvia,2002,0,0
EU,Europe,LVA,Latvia,2002,0,0
EU,Europe,LVA,Latvia,2002,0,0
EU,Europe,LVA,Latvia,2002,0,0
EU,Europe,LVA,Latvia,2002,4,441291661
EU,Europe,LVA,Latvia,2002,3,380040284
EU,Europe,LVA,Latvia,2002,5,638634854
EU,Europe,LVA,Latvia,2002,9,1122446434
EU,Europe,LVA,Latvia,2002,9,1100796243
EU,Europe,LVA,Latvia,2002,8,876184218
EU,Europe,LVA,Latvia,2002,7,838473977
EU,Europe,LVA,Latvia,2002,19,2371265257
EU,Europe,LVA,Latvia,2002,18,2592875355
EU,Europe,LVA,Latvia,2002,22,258334214
EU,Europe,LVA,Latvia,2002,7,956990129
EU,Europe,LVA,Latvia,2002,12,1747946163
EU,Europe,LVA,Latvia,2002,11,1967870049
EU,Europe,LVA,Latvia,2002,6,2213123824
EU,Europe,LVA,Latvia,2002,9,4417177914
EU,Europe,LVA,Latvia,2001,0,0
EU,Europe,LVA,Latvia,2001,0,0
EU,Europe,LVA,Latvia,2001,0,0
EU,Europe,LVA,Latvia,2001,3,32864827
EU,Europe,LVA,Latvia,2001,17,18336749
EU,Europe,LVA,Latvia,2001,27,3325655585
EU,Europe,LVA,Latvia,2001,39,4786803152
EU,Europe,LVA,Latvia,2001,46,5823374519
EU,Europe,LVA,Latvia,2001,55,6757669955
EU,Europe,LVA,Latvia,2001,65,7650479038
EU,Europe,LVA,Latvia,2001,68,932579955
EU,Europe,LVA,Latvia,2001,64,9699174055
EU,Europe,LVA,Latvia,2001,59,1051393542
EU,Europe,LVA,Latvia,2001,54,8799087502
EU,Europe,LVA,Latvia,2001,30,6628808803
EU,Europe,LVA,Latvia,2001,22,5932797584
EU,Europe,LVA,Latvia,2001,13,7287404003
EU,Europe,LVA,Latvia,2001,0,0
EU,Europe,LVA,Latvia,2001,0,0
EU,Europe,LVA,Latvia,2001,0,0
EU,Europe,LVA,Latvia,2001,0,0
EU,Europe,LVA,Latvia,2001,5,560821042
EU,Europe,LVA,Latvia,2001,1,127205424
EU,Europe,LVA,Latvia,2001,4,500995729
EU,Europe,LVA,Latvia,2001,9,1118026311
EU,Europe,LVA,Latvia,2001,5,589518364
EU,Europe,LVA,Latvia,2001,12,1312020293
EU,Europe,LVA,Latvia,2001,10,1205908954
EU,Europe,LVA,Latvia,2001,15,1894968228
EU,Europe,LVA,Latvia,2001,13,1791842979
EU,Europe,LVA,Latvia,2001,10,1159998608
EU,Europe,LVA,Latvia,2001,12,1651686785
EU,Europe,LVA,Latvia,2001,12,1724757456
EU,Europe,LVA,Latvia,2001,14,2581263713
EU,Europe,LVA,Latvia,2001,6,2457304337
EU,Europe,LVA,Latvia,2001,9,4153973968
EU,Europe,LVA,Latvia,2001,5,8667013347
EU,Europe,LVA,Latvia,2001,4,4979459729
EU,Europe,LVA,Latvia,2000,0,0
EU,Europe,LVA,Latvia,2000,0,0
EU,Europe,LVA,Latvia,2000,1,141930539
EU,Europe,LVA,Latvia,2000,4,42365252
EU,Europe,LVA,Latvia,2000,20,2186724396
EU,Europe,LVA,Latvia,2000,33,4038722785
EU,Europe,LVA,Latvia,2000,38,458865154
EU,Europe,LVA,Latvia,2000,45,5690799874
EU,Europe,LVA,Latvia,2000,54,6383280533
EU,Europe,LVA,Latvia,2000,76,8986425767
EU,Europe,LVA,Latvia,2000,70,9602985157
EU,Europe,LVA,Latvia,2000,65,1008533747
EU,Europe,LVA,Latvia,2000,64,106388284
EU,Europe,LVA,Latvia,2000,46,7505547579
EU,Europe,LVA,Latvia,2000,39,8461521772
EU,Europe,LVA,Latvia,2000,26,7271913632
EU,Europe,LVA,Latvia,2000,13,7546293609
EU,Europe,LVA,Latvia,2000,13,1694031796
EU,Europe,LVA,Latvia,2000,11,1764517164
EU,Europe,LVA,Latvia,2000,0,0
EU,Europe,LVA,Latvia,2000,0,0
EU,Europe,LVA,Latvia,2000,0,0
EU,Europe,LVA,Latvia,2000,1,110653742
EU,Europe,LVA,Latvia,2000,4,455586055
EU,Europe,LVA,Latvia,2000,4,505331245
EU,Europe,LVA,Latvia,2000,8,983574309
EU,Europe,LVA,Latvia,2000,7,870278738
EU,Europe,LVA,Latvia,2000,10,112847712
EU,Europe,LVA,Latvia,2000,12,1315948196
EU,Europe,LVA,Latvia,2000,8,966288606
EU,Europe,LVA,Latvia,2000,9,116358747
EU,Europe,LVA,Latvia,2000,13,167638108
EU,Europe,LVA,Latvia,2000,17,1983849134
EU,Europe,LVA,Latvia,2000,13,1770779415
EU,Europe,LVA,Latvia,2000,15,2125790085
EU,Europe,LVA,Latvia,2000,10,1946850969
EU,Europe,LVA,Latvia,2000,11,4747108579
EU,Europe,LVA,Latvia,2000,10,4400246414
EU,Europe,MDA,Republic of Moldova,2018,0,0
EU,Europe,MDA,Republic of Moldova,2018,0,0
EU,Europe,MDA,Republic of Moldova,2018,0,0
EU,Europe,MDA,Republic of Moldova,2018,0,0
EU,Europe,MDA,Republic of Moldova,2018,9,925040856
EU,Europe,MDA,Republic of Moldova,2018,20,1622586403
EU,Europe,MDA,Republic of Moldova,2018,31,192107481
EU,Europe,MDA,Republic of Moldova,2018,39,2191085093
EU,Europe,MDA,Republic of Moldova,2018,41,2758453651
EU,Europe,MDA,Republic of Moldova,2018,41,3309173675
EU,Europe,MDA,Republic of Moldova,2018,46,4295211773
EU,Europe,MDA,Republic of Moldova,2018,50,4841067746
EU,Europe,MDA,Republic of Moldova,2018,49,4237361421
EU,Europe,MDA,Republic of Moldova,2018,47,490871872
EU,Europe,MDA,Republic of Moldova,2018,24,3421727973
EU,Europe,MDA,Republic of Moldova,2018,6,1645684193
EU,Europe,MDA,Republic of Moldova,2018,13,5037002596
EU,Europe,MDA,Republic of Moldova,2018,5,325414904
EU,Europe,MDA,Republic of Moldova,2018,4,3266105985
EU,Europe,MDA,Republic of Moldova,2018,0,0
EU,Europe,MDA,Republic of Moldova,2018,0,0
EU,Europe,MDA,Republic of Moldova,2018,0,0
EU,Europe,MDA,Republic of Moldova,2018,1,110235352
EU,Europe,MDA,Republic of Moldova,2018,3,326562602
EU,Europe,MDA,Republic of Moldova,2018,1,84485861
EU,Europe,MDA,Republic of Moldova,2018,3,192271949
EU,Europe,MDA,Republic of Moldova,2018,3,173856603
EU,Europe,MDA,Republic of Moldova,2018,4,27596865
EU,Europe,MDA,Republic of Moldova,2018,6,470083126
EU,Europe,MDA,Republic of Moldova,2018,5,434355807
EU,Europe,MDA,Republic of Moldova,2018,4,338355087
EU,Europe,MDA,Republic of Moldova,2018,7,500679494
EU,Europe,MDA,Republic of Moldova,2018,12,962618322
EU,Europe,MDA,Republic of Moldova,2018,7,693577473
EU,Europe,MDA,Republic of Moldova,2018,4,742073725
EU,Europe,MDA,Republic of Moldova,2018,1,210035496
EU,Europe,MDA,Republic of Moldova,2018,1,318511912
EU,Europe,MDA,Republic of Moldova,2018,2,776427656
EU,Europe,MDA,Republic of Moldova,2017,0,0
EU,Europe,MDA,Republic of Moldova,2017,0,0
EU,Europe,MDA,Republic of Moldova,2017,0,0
EU,Europe,MDA,Republic of Moldova,2017,7,733187743
EU,Europe,MDA,Republic of Moldova,2017,10,999525226
EU,Europe,MDA,Republic of Moldova,2017,24,1827325367
EU,Europe,MDA,Republic of Moldova,2017,33,1955045796
EU,Europe,MDA,Republic of Moldova,2017,43,2484206513
EU,Europe,MDA,Republic of Moldova,2017,40,2773319282
EU,Europe,MDA,Republic of Moldova,2017,30,2480568877
EU,Europe,MDA,Republic of Moldova,2017,44,4160913888
EU,Europe,MDA,Republic of Moldova,2017,40,3769832855
EU,Europe,MDA,Republic of Moldova,2017,60,5121354769
EU,Europe,MDA,Republic of Moldova,2017,52,5553419625
EU,Europe,MDA,Republic of Moldova,2017,20,3070145141
EU,Europe,MDA,Republic of Moldova,2017,11,3062573954
EU,Europe,MDA,Republic of Moldova,2017,11,4227029935
EU,Europe,MDA,Republic of Moldova,2017,5,3338675214
EU,Europe,MDA,Republic of Moldova,2017,6,5124263387
EU,Europe,MDA,Republic of Moldova,2017,0,0
EU,Europe,MDA,Republic of Moldova,2017,0,0
EU,Europe,MDA,Republic of Moldova,2017,0,0
EU,Europe,MDA,Republic of Moldova,2017,1,110965007
EU,Europe,MDA,Republic of Moldova,2017,3,31659596
EU,Europe,MDA,Republic of Moldova,2017,1,79245582
EU,Europe,MDA,Republic of Moldova,2017,6,367099334
EU,Europe,MDA,Republic of Moldova,2017,9,537512393
EU,Europe,MDA,Republic of Moldova,2017,3,212248132
EU,Europe,MDA,Republic of Moldova,2017,5,398919725
EU,Europe,MDA,Republic of Moldova,2017,8,701609756
EU,Europe,MDA,Republic of Moldova,2017,5,409016357
EU,Europe,MDA,Republic of Moldova,2017,6,423784181
EU,Europe,MDA,Republic of Moldova,2017,7,574979362
EU,Europe,MDA,Republic of Moldova,2017,8,858548731
EU,Europe,MDA,Republic of Moldova,2017,1,188386003
EU,Europe,MDA,Republic of Moldova,2017,5,1028848924
EU,Europe,MDA,Republic of Moldova,2017,0,0
EU,Europe,MDA,Republic of Moldova,2017,2,797448166
EU,Europe,MDA,Republic of Moldova,2013,0,0
EU,Europe,MDA,Republic of Moldova,2013,0,0
EU,Europe,MDA,Republic of Moldova,2013,0,0
EU,Europe,MDA,Republic of Moldova,2013,0,0
EU,Europe,MDA,Republic of Moldova,2013,16,1297563824
EU,Europe,MDA,Republic of Moldova,2013,23,1418614692
EU,Europe,MDA,Republic of Moldova,2013,35,1946953852
EU,Europe,MDA,Republic of Moldova,2013,38,2515739926
EU,Europe,MDA,Republic of Moldova,2013,48,3763525169
EU,Europe,MDA,Republic of Moldova,2013,45,4043962364
EU,Europe,MDA,Republic of Moldova,2013,51,4670201368
EU,Europe,MDA,Republic of Moldova,2013,74,5884738646
EU,Europe,MDA,Republic of Moldova,2013,58,5333382376
EU,Europe,MDA,Republic of Moldova,2013,46,537502483
EU,Europe,MDA,Republic of Moldova,2013,15,3326016098
EU,Europe,MDA,Republic of Moldova,2013,18,4776562998
EU,Europe,MDA,Republic of Moldova,2013,14,5363162734
EU,Europe,MDA,Republic of Moldova,2013,6,3816308358
EU,Europe,MDA,Republic of Moldova,2013,0,0
EU,Europe,MDA,Republic of Moldova,2013,0,0
EU,Europe,MDA,Republic of Moldova,2013,0,0
EU,Europe,MDA,Republic of Moldova,2013,0,0
EU,Europe,MDA,Republic of Moldova,2013,3,326196871
EU,Europe,MDA,Republic of Moldova,2013,7,591146317
EU,Europe,MDA,Republic of Moldova,2013,1,6394557
EU,Europe,MDA,Republic of Moldova,2013,8,461608591
EU,Europe,MDA,Republic of Moldova,2013,6,410584878
EU,Europe,MDA,Republic of Moldova,2013,4,30948494
EU,Europe,MDA,Republic of Moldova,2013,7,598633405
EU,Europe,MDA,Republic of Moldova,2013,6,497545442
EU,Europe,MDA,Republic of Moldova,2013,10,692008
EU,Europe,MDA,Republic of Moldova,2013,12,913693989
EU,Europe,MDA,Republic of Moldova,2013,6,541917303
EU,Europe,MDA,Republic of Moldova,2013,5,813762349
EU,Europe,MDA,Republic of Moldova,2013,9,1472609464
EU,Europe,MDA,Republic of Moldova,2013,4,843739453
EU,Europe,MDA,Republic of Moldova,2013,1,319131961
EU,Europe,MDA,Republic of Moldova,2013,0,0
EU,Europe,MDA,Republic of Moldova,2014,0,0
EU,Europe,MDA,Republic of Moldova,2014,0,0
EU,Europe,MDA,Republic of Moldova,2014,0,0
EU,Europe,MDA,Republic of Moldova,2014,3,312966189
EU,Europe,MDA,Republic of Moldova,2014,16,1382576085
EU,Europe,MDA,Republic of Moldova,2014,20,1293845179
EU,Europe,MDA,Republic of Moldova,2014,35,1933221022
EU,Europe,MDA,Republic of Moldova,2014,32,2048996632
EU,Europe,MDA,Republic of Moldova,2014,46,3512013376
EU,Europe,MDA,Republic of Moldova,2014,48,4242718876
EU,Europe,MDA,Republic of Moldova,2014,49,4586640707
EU,Europe,MDA,Republic of Moldova,2014,64,5235687757
EU,Europe,MDA,Republic of Moldova,2014,84,7540327286
EU,Europe,MDA,Republic of Moldova,2014,43,4797554363
EU,Europe,MDA,Republic of Moldova,2014,24,4947841504
EU,Europe,MDA,Republic of Moldova,2014,17,462333424
EU,Europe,MDA,Republic of Moldova,2014,9,3425309229
EU,Europe,MDA,Republic of Moldova,2014,1,663525977
EU,Europe,MDA,Republic of Moldova,2014,7,7266687429
EU,Europe,MDA,Republic of Moldova,2014,0,0
EU,Europe,MDA,Republic of Moldova,2014,0,0
EU,Europe,MDA,Republic of Moldova,2014,0,0
EU,Europe,MDA,Republic of Moldova,2014,2,22143735
EU,Europe,MDA,Republic of Moldova,2014,2,180573864
EU,Europe,MDA,Republic of Moldova,2014,5,335928944
EU,Europe,MDA,Republic of Moldova,2014,4,228904976
EU,Europe,MDA,Republic of Moldova,2014,4,265778965
EU,Europe,MDA,Republic of Moldova,2014,6,45505912
EU,Europe,MDA,Republic of Moldova,2014,7,589990392
EU,Europe,MDA,Republic of Moldova,2014,9,768567305
EU,Europe,MDA,Republic of Moldova,2014,9,640989117
EU,Europe,MDA,Republic of Moldova,2014,9,667561694
EU,Europe,MDA,Republic of Moldova,2014,8,689393678
EU,Europe,MDA,Republic of Moldova,2014,6,901970806
EU,Europe,MDA,Republic of Moldova,2014,3,510873082
EU,Europe,MDA,Republic of Moldova,2014,5,1028743082
EU,Europe,MDA,Republic of Moldova,2014,2,659891778
EU,Europe,MDA,Republic of Moldova,2014,2,90966979
EU,Europe,MDA,Republic of Moldova,2012,0,0
EU,Europe,MDA,Republic of Moldova,2012,0,0
EU,Europe,MDA,Republic of Moldova,2012,0,0
EU,Europe,MDA,Republic of Moldova,2012,3,299697306
EU,Europe,MDA,Republic of Moldova,2012,20,1521907864
EU,Europe,MDA,Republic of Moldova,2012,32,1887426789
EU,Europe,MDA,Republic of Moldova,2012,32,1829951735
EU,Europe,MDA,Republic of Moldova,2012,37,252146654
EU,Europe,MDA,Republic of Moldova,2012,41,32887085
EU,Europe,MDA,Republic of Moldova,2012,46,4186156562
EU,Europe,MDA,Republic of Moldova,2012,54,4799744014
EU,Europe,MDA,Republic of Moldova,2012,67,5247452636
EU,Europe,MDA,Republic of Moldova,2012,65,610724319
EU,Europe,MDA,Republic of Moldova,2012,34,4272054481
EU,Europe,MDA,Republic of Moldova,2012,11,2457386681
EU,Europe,MDA,Republic of Moldova,2012,8,209742541
EU,Europe,MDA,Republic of Moldova,2012,4,1547927712
EU,Europe,MDA,Republic of Moldova,2012,10,6296832693
EU,Europe,MDA,Republic of Moldova,2012,5,6205013651
EU,Europe,MDA,Republic of Moldova,2012,0,0
EU,Europe,MDA,Republic of Moldova,2012,0,0
EU,Europe,MDA,Republic of Moldova,2012,0,0
EU,Europe,MDA,Republic of Moldova,2012,6,63229777
EU,Europe,MDA,Republic of Moldova,2012,10,791289485
EU,Europe,MDA,Republic of Moldova,2012,5,304560489
EU,Europe,MDA,Republic of Moldova,2012,2,118609892
EU,Europe,MDA,Republic of Moldova,2012,3,20998992
EU,Europe,MDA,Republic of Moldova,2012,7,551241869
EU,Europe,MDA,Republic of Moldova,2012,8,690732954
EU,Europe,MDA,Republic of Moldova,2012,8,640799718
EU,Europe,MDA,Republic of Moldova,2012,10,682677735
EU,Europe,MDA,Republic of Moldova,2012,12,933089693
EU,Europe,MDA,Republic of Moldova,2012,12,1170686022
EU,Europe,MDA,Republic of Moldova,2012,7,1146676277
EU,Europe,MDA,Republic of Moldova,2012,8,1281578905
EU,Europe,MDA,Republic of Moldova,2012,3,643017897
EU,Europe,MDA,Republic of Moldova,2012,1,315407664
EU,Europe,MDA,Republic of Moldova,2012,0,0
EU,Europe,MDA,Republic of Moldova,2011,0,0
EU,Europe,MDA,Republic of Moldova,2011,0,0
EU,Europe,MDA,Republic of Moldova,2011,0,0
EU,Europe,MDA,Republic of Moldova,2011,3,288174749
EU,Europe,MDA,Republic of Moldova,2011,22,1579710769
EU,Europe,MDA,Republic of Moldova,2011,35,1986474944
EU,Europe,MDA,Republic of Moldova,2011,29,1720675098
EU,Europe,MDA,Republic of Moldova,2011,40,2804056067
EU,Europe,MDA,Republic of Moldova,2011,31,254909055
EU,Europe,MDA,Republic of Moldova,2011,49,4483689436
EU,Europe,MDA,Republic of Moldova,2011,48,4087541514
EU,Europe,MDA,Republic of Moldova,2011,59,4633920297
EU,Europe,MDA,Republic of Moldova,2011,54,5139112932
EU,Europe,MDA,Republic of Moldova,2011,21,2888940859
EU,Europe,MDA,Republic of Moldova,2011,15,3290303476
EU,Europe,MDA,Republic of Moldova,2011,4,1048231764
EU,Europe,MDA,Republic of Moldova,2011,6,2311559725
EU,Europe,MDA,Republic of Moldova,2011,9,5893137769
EU,Europe,MDA,Republic of Moldova,2011,0,0
EU,Europe,MDA,Republic of Moldova,2011,11,865899689
EU,Europe,MDA,Republic of Moldova,2011,3,323430956
EU,Europe,MDA,Republic of Moldova,2011,4,63475439
EU,Europe,MDA,Republic of Moldova,2011,4,637821203
EU,Europe,MDA,Republic of Moldova,2011,4,863203781
EU,Europe,MDA,Republic of Moldova,2011,3,959339974
EU,Europe,MDA,Republic of Moldova,2011,0,0
EU,Europe,MDA,Republic of Moldova,2011,0,0
EU,Europe,MDA,Republic of Moldova,2011,1,111435512
EU,Europe,MDA,Republic of Moldova,2011,3,302773404
EU,Europe,MDA,Republic of Moldova,2011,2,149121303
EU,Europe,MDA,Republic of Moldova,2011,2,117275915
EU,Europe,MDA,Republic of Moldova,2011,6,368437212
EU,Europe,MDA,Republic of Moldova,2011,1,71376059
EU,Europe,MDA,Republic of Moldova,2011,4,320933274
EU,Europe,MDA,Republic of Moldova,2011,5,432092364
EU,Europe,MDA,Republic of Moldova,2011,9,691416828
EU,Europe,MDA,Republic of Moldova,2011,10,684413509
EU,Europe,MDA,Republic of Moldova,2011,5,6417249567
EU,Europe,MDA,Republic of Moldova,2016,0,0
EU,Europe,MDA,Republic of Moldova,2016,0,0
EU,Europe,MDA,Republic of Moldova,2016,0,0
EU,Europe,MDA,Republic of Moldova,2016,5,525613128
EU,Europe,MDA,Republic of Moldova,2016,14,1345662162
EU,Europe,MDA,Republic of Moldova,2016,31,2228804786
EU,Europe,MDA,Republic of Moldova,2016,39,2223970986
EU,Europe,MDA,Republic of Moldova,2016,27,1617890271
EU,Europe,MDA,Republic of Moldova,2016,39,2783388169
EU,Europe,MDA,Republic of Moldova,2016,44,3725466953
EU,Europe,MDA,Republic of Moldova,2016,46,4373704528
EU,Europe,MDA,Republic of Moldova,2016,63,569213672
EU,Europe,MDA,Republic of Moldova,2016,62,5311675405
EU,Europe,MDA,Republic of Moldova,2016,52,562472282
EU,Europe,MDA,Republic of Moldova,2016,21,352490936
EU,Europe,MDA,Republic of Moldova,2016,8,2224322972
EU,Europe,MDA,Republic of Moldova,2016,4,1543924657
EU,Europe,MDA,Republic of Moldova,2016,2,1348890538
EU,Europe,MDA,Republic of Moldova,2016,5,4551247042
EU,Europe,MDA,Republic of Moldova,2016,0,0
EU,Europe,MDA,Republic of Moldova,2016,0,0
EU,Europe,MDA,Republic of Moldova,2016,1,10719952
EU,Europe,MDA,Republic of Moldova,2016,2,222997759
EU,Europe,MDA,Republic of Moldova,2016,4,404387606
EU,Europe,MDA,Republic of Moldova,2016,4,299114621
EU,Europe,MDA,Republic of Moldova,2016,6,354024074
EU,Europe,MDA,Republic of Moldova,2016,3,186153875
EU,Europe,MDA,Republic of Moldova,2016,7,505469906
EU,Europe,MDA,Republic of Moldova,2016,4,32524556
EU,Europe,MDA,Republic of Moldova,2016,6,526435854
EU,Europe,MDA,Republic of Moldova,2016,5,392483162
EU,Europe,MDA,Republic of Moldova,2016,11,779285183
EU,Europe,MDA,Republic of Moldova,2016,11,916185669
EU,Europe,MDA,Republic of Moldova,2016,7,831630471
EU,Europe,MDA,Republic of Moldova,2016,3,55187638
EU,Europe,MDA,Republic of Moldova,2016,4,821625175
EU,Europe,MDA,Republic of Moldova,2016,5,1660191918
EU,Europe,MDA,Republic of Moldova,2016,1,414404708
EU,Europe,MDA,Republic of Moldova,2015,0,0
EU,Europe,MDA,Republic of Moldova,2015,0,0
EU,Europe,MDA,Republic of Moldova,2015,0,0
EU,Europe,MDA,Republic of Moldova,2015,1,104941705
EU,Europe,MDA,Republic of Moldova,2015,7,640656032
EU,Europe,MDA,Republic of Moldova,2015,21,1430400785
EU,Europe,MDA,Republic of Moldova,2015,30,1670629772
EU,Europe,MDA,Republic of Moldova,2015,39,241671624
EU,Europe,MDA,Republic of Moldova,2015,37,2732684382
EU,Europe,MDA,Republic of Moldova,2015,67,5800916025
EU,Europe,MDA,Republic of Moldova,2015,53,502555447
EU,Europe,MDA,Republic of Moldova,2015,65,557260678
EU,Europe,MDA,Republic of Moldova,2015,45,3940455342
EU,Europe,MDA,Republic of Moldova,2015,45,4910894547
EU,Europe,MDA,Republic of Moldova,2015,19,3520800519
EU,Europe,MDA,Republic of Moldova,2015,21,5804472208
EU,Europe,MDA,Republic of Moldova,2015,8,3072196621
EU,Europe,MDA,Republic of Moldova,2015,4,270197244
